Dylan Cozens,126.97,8,  KKUPFL ADP: 139.22  |  Elite Prospects Rank: 68  |  Steve Laidlaw: 174  |  Blake: 117  |  DOM (RK): 128
Drew Doughty,129.05,8,  KKUPFL ADP: 120.29  |  Elite Prospects Rank: 150  |  Steve Laidlaw: 82  |  Blake: 155  |  DOM (RK): 130
Juraj Slafkovsky,129.4,8,  KKUPFL ADP: 81.37  |  Elite Prospects Rank: 96  |  Steve Laidlaw: 95  |  Blake: 109  |  DOM (RK): 144
Johnny Gaudreau,129.6,3,  KKUPFL ADP: 129.6
Vince Dunn,129.64,8,  KKUPFL ADP: 129.27  |  Elite Prospects Rank: 119  |  Steve Laidlaw: 55  |  Blake: 184  |  DOM (RK): 133
Ryan Oreilly,132.27,1,  KKUPFL ADP: 132.27
Alexis Lafreniere,133.26,8,  KKUPFL ADP: 106.46  |  Elite Prospects Rank: 63  |  Steve Laidlaw: 203  |  Blake: 107  |  DOM (RK): 139
Alex Pietrangelo,133.53,8,  KKUPFL ADP: 155.69  |  Elite Prospects Rank: 246  |  Steve Laidlaw: 68  |  Blake: 172  |  DOM (RK): 122
Frederik Andersen,135.72,5,  KKUPFL ADP: 217.14  |  DOM (RK): 127
Rasmus Andersson,136.4,8,  KKUPFL ADP: 180.65  |  Elite Prospects Rank: 223  |  Steve Laidlaw: 145  |  Blake: 150  |  DOM (RK): 120
Nikolaj Ehlers,136.96,8,  KKUPFL ADP: 105.2  |  Elite Prospects Rank: 76  |  Steve Laidlaw: 159  |  Blake: 58  |  DOM (RK): 153
Elvis Merzlikins,137.2,5,  KKUPFL ADP: 251.05  |  DOM (RK): 125
Jake Sanderson,138.61,8,  KKUPFL ADP: 132.1  |  Elite Prospects Rank: 164  |  Steve Laidlaw: 74  |  Blake: 162  |  DOM (RK): 141
Jj Peterka,138.71,6,  KKUPFL ADP: 127.76  |  Elite Prospects Rank: 93  |  Steve Laidlaw: 190  |  Blake: 104  |  DOM (RK): 143
Gustav Forsling,138.81,8,  KKUPFL ADP: 162.52  |  Elite Prospects Rank: 227  |  Steve Laidlaw: 162  |  Blake: 170  |  DOM (RK): 121
Pyotr Kochetkov,139.02,5,  KKUPFL ADP: 213.86  |  DOM (RK): 131
Samuel Ersson,139.11,5,  KKUPFL ADP: 233.45  |  DOM (RK): 129
Brady Skjei,139.25,8,  KKUPFL ADP: 179.29  |  Elite Prospects Rank: 242  |  Steve Laidlaw: 147  |  Blake: 187  |  DOM (RK): 118
Cam Talbot,139.92,5,  KKUPFL ADP: 213.83  |  DOM (RK): 132
Aaron Ekblad,142.61,8,  KKUPFL ADP: 125.19  |  Elite Prospects Rank: 157  |  Steve Laidlaw: 24  |  Blake: 130  |  DOM (RK): 157
Yaroslav Askarov,145.23,5,  KKUPFL ADP: 250.0  |  DOM (RK): 134
Darnell Nurse,145.62,8,  KKUPFL ADP: 156.94  |  Elite Prospects Rank: 250  |  Steve Laidlaw: 86  |  Blake: 142  |  DOM (RK): 140
Devon Toews,145.71,8,  KKUPFL ADP: 150.18  |  Elite Prospects Rank: 142  |  Steve Laidlaw: 114  |  Blake: 174  |  DOM (RK): 146
Frank Vatrano,146.24,8,  KKUPFL ADP: 95.48  |  Elite Prospects Rank: 130  |  Steve Laidlaw: 131  |  Blake: 72  |  DOM (RK): 163
Patrick Kane,147.05,8,  KKUPFL ADP: 97.02  |  Elite Prospects Rank: 75  |  Steve Laidlaw: 99  |  Blake: 75  |  DOM (RK): 173
Troy Terry,147.22,8,  KKUPFL ADP: 142.33  |  Elite Prospects Rank: 78  |  Steve Laidlaw: 208  |  Blake: 116  |  DOM (RK): 152
Drake Batherson,148.04,7,  KKUPFL ADP: 97.49  |  Steve Laidlaw: 97  |  Blake: 82  |  DOM (RK): 166
Evgeni Malkin,148.51,8,  KKUPFL ADP: 132.1  |  Elite Prospects Rank: 98  |  Steve Laidlaw: 87  |  Blake: 67  |  DOM (RK): 171
Dylan Guenther,149.1,8,  KKUPFL ADP: 124.06  |  Elite Prospects Rank: 125  |  Steve Laidlaw: 152  |  Blake: 103  |  DOM (RK): 159
Jacob Trouba,149.43,7,  KKUPFL ADP: 171.26  |  Steve Laidlaw: 96  |  Blake: 185  |  DOM (RK): 149
Tyler Toffoli,149.69,8,  KKUPFL ADP: 139.5  |  Elite Prospects Rank: 111  |  Steve Laidlaw: 180  |  Blake: 128  |  DOM (RK): 154
Dylan Strome,150.62,8,  KKUPFL ADP: 155.64  |  Elite Prospects Rank: 100  |  Steve Laidlaw: 138  |  Blake: 112  |  DOM (RK): 161
Brent Burns,151.12,8,  KKUPFL ADP: 167.65  |  Elite Prospects Rank: 194  |  Steve Laidlaw: 107  |  Blake: 193  |  DOM (RK): 145
Mack Celebrini,153.35,1,  KKUPFL ADP: 153.35
