Ryan O'Reilly,265.91,6,  KKUPFL ADP: 222.41  |  Elite Prospects Rank: 174.0  |  Steve Laidlaw Rank: 166  |  NHL.com (Points): 99  |  DOM RK (PUCKIN AROUND): 309
Marcus Pettersson,266.0,2,  DOM RK (PUCKIN AROUND): 266
Dominik Kubalik,266.97,4,  KKUPFL ADP: 250.7  |  Steve Laidlaw Rank: 227  |  DOM RK (PUCKIN AROUND): 273
Anton Forsberg,268.33,3,  KKUPFL ADP: 252.74  |  DOM RK (PUCKIN AROUND): 270
Janis Moser,269.0,2,  DOM RK (PUCKIN AROUND): 269
Noel Acciari,270.12,3,  KKUPFL ADP: 252.54  |  DOM RK (PUCKIN AROUND): 272
Mattias Ekholm,271.95,4,  KKUPFL ADP: 184.81  |  Steve Laidlaw Rank: 256  |  DOM RK (PUCKIN AROUND): 283
Adam Fantilli,272.53,6,  KKUPFL ADP: 224.4  |  Elite Prospects Rank: 226.0  |  Steve Laidlaw Rank: 177  |  NHL.com (Points): 141  |  DOM RK (PUCKIN AROUND): 307
Jesperi Kotkaniemi,272.76,5,  KKUPFL ADP: 251.76  |  Steve Laidlaw Rank: 254  |  NHL.com (Points): 161  |  DOM RK (PUCKIN AROUND): 289
Jordan Staal,272.93,4,  KKUPFL ADP: 252.57  |  NHL.com (Points): 190  |  DOM RK (PUCKIN AROUND): 284
Conor Garland,275.12,4,  Elite Prospects Rank: 204.0  |  Steve Laidlaw Rank: 198  |  DOM RK (PUCKIN AROUND): 291
Arvid Soderblom,276.0,2,  DOM RK (PUCKIN AROUND): 276
Jt Compher,278.0,1,  Steve Laidlaw Rank: 278
Freddie Gaudreau,279.0,1,  Steve Laidlaw Rank: 279
Logan Thompson,279.51,4,  KKUPFL ADP: 194.46  |  Elite Prospects Rank: 220.0  |  DOM RK (PUCKIN AROUND): 295
Connor Ingram,280.0,2,  DOM RK (PUCKIN AROUND): 280
Nick Ritchie,281.0,2,  DOM RK (PUCKIN AROUND): 281
Nick Jensen,282.0,2,  DOM RK (PUCKIN AROUND): 282
Anthony Cirelli,285.59,6,  KKUPFL ADP: 252.85  |  Elite Prospects Rank: 213.0  |  Steve Laidlaw Rank: 252  |  NHL.com (Points): 178  |  DOM RK (PUCKIN AROUND): 312
Kent Johnson,285.85,6,  KKUPFL ADP: 242.7  |  Elite Prospects Rank: 208.0  |  Steve Laidlaw Rank: 243  |  NHL.com (Points): 131  |  DOM RK (PUCKIN AROUND): 320
Michael Rasmussen,286.0,2,  DOM RK (PUCKIN AROUND): 286
Petr Mrazek,287.0,2,  DOM RK (PUCKIN AROUND): 287
Wyatt Johnston,289.33,5,  KKUPFL ADP: 231.41  |  Steve Laidlaw Rank: 274  |  NHL.com (Points): 123  |  DOM RK (PUCKIN AROUND): 315
Matias Maccelli,289.68,6,  KKUPFL ADP: 251.35  |  Elite Prospects Rank: 189.0  |  Steve Laidlaw Rank: 253  |  NHL.com (Points): 173  |  DOM RK (PUCKIN AROUND): 321
Olen Zellweger,290.0,2,  DOM RK (PUCKIN AROUND): 290
