Ryan Hartman,188.59,9,  KKUPFL ADP: 179.14  |  Elite Prospects Rank: 232.0  |  Steve Laidlaw Rank: 193  |  NHL.com (Points): 81  |  DOM RK (KKUPFL): 196
Ivan Barbashev,189.47,9,  KKUPFL ADP: 164.25  |  Elite Prospects Rank: 194.0  |  Steve Laidlaw Rank: 203  |  NHL.com (Points): 89  |  DOM RK (KKUPFL): 201
Radko Gudas,190.46,6,  KKUPFL ADP: 250.71  |  DOM RK (KKUPFL): 184
Luke Hughes,190.8,5,  KKUPFL ADP: 173.42  |  Steve Laidlaw Rank: 225  |  DOM RK (KKUPFL): 189
Reilly Smith,197.18,9,  KKUPFL ADP: 180.42  |  Elite Prospects Rank: 186.0  |  Steve Laidlaw Rank: 171  |  NHL.com (Points): 169  |  DOM RK (KKUPFL): 206
Dmitry Orlov,198.53,7,  KKUPFL ADP: 231.32  |  Steve Laidlaw Rank: 208  |  DOM RK (KKUPFL): 194
Aaron Ekblad,198.61,8,  KKUPFL ADP: 133.16  |  Elite Prospects Rank: 237.0  |  Steve Laidlaw Rank: 26  |  DOM RK (KKUPFL): 220
Olen Zellweger,200.0,2,  DOM RK (KKUPFL): 200
Tyson Foerster,200.05,3,  KKUPFL ADP: 246.09  |  NHL.com (Points): 154
Jake Sanderson,200.7,5,  KKUPFL ADP: 176.89  |  Steve Laidlaw Rank: 147  |  DOM RK (KKUPFL): 209
K'Andre Miller,201.3,7,  KKUPFL ADP: 178.06  |  Elite Prospects Rank: 162.0  |  DOM RK (KKUPFL): 208
Logan Thompson,202.92,7,  KKUPFL ADP: 194.46  |  Elite Prospects Rank: 220.0  |  DOM RK (KKUPFL): 202
Dylan Dube,203.0,1,  Elite Prospects Rank: 203.0
