Darcy Kuemper,99.03,4,  KKUPFL ADP: 142.09  |  Elite Prospects Rank: 156.0  |  DOM RK (PUCKIN AROUND): 68
Vincent Trocheck,99.23,5,  KKUPFL ADP: 129.72  |  Elite Prospects Rank: 110.0  |  Steve Laidlaw Rank: 92  |  DOM RK (PUCKIN AROUND): 84
Connor Bedard,100.8,5,  KKUPFL ADP: 51.89  |  Elite Prospects Rank: 63.0  |  Steve Laidlaw Rank: 83  |  DOM RK (PUCKIN AROUND): 136
Rickard Rakell,101.68,5,  KKUPFL ADP: 114.11  |  Elite Prospects Rank: 179.0  |  Steve Laidlaw Rank: 80  |  DOM RK (PUCKIN AROUND): 88
Pierre-Luc Dubois,102.76,5,  KKUPFL ADP: 97.75  |  Elite Prospects Rank: 131.0  |  Steve Laidlaw Rank: 73  |  DOM RK (PUCKIN AROUND): 108
Claude Giroux,103.02,5,  KKUPFL ADP: 79.56  |  Elite Prospects Rank: 112.0  |  Steve Laidlaw Rank: 84  |  DOM RK (PUCKIN AROUND): 118
Martin Necas,103.04,5,  KKUPFL ADP: 94.0  |  Elite Prospects Rank: 78.0  |  Steve Laidlaw Rank: 70  |  DOM RK (PUCKIN AROUND): 120
Linus Ullmark,103.49,4,  KKUPFL ADP: 114.31  |  Elite Prospects Rank: 56.0  |  DOM RK (PUCKIN AROUND): 106
Jonathan Marchessault,105.0,5,  KKUPFL ADP: 101.33  |  Elite Prospects Rank: 146.0  |  Steve Laidlaw Rank: 65  |  DOM RK (PUCKIN AROUND): 110
Mat Barzal,105.0,1,  Steve Laidlaw Rank: 105
Quinn Hughes,105.35,5,  KKUPFL ADP: 67.52  |  Elite Prospects Rank: 19.0  |  Steve Laidlaw Rank: 48  |  DOM RK (PUCKIN AROUND): 153
Brandon Hagel,108.04,5,  KKUPFL ADP: 146.33  |  Elite Prospects Rank: 88.0  |  Steve Laidlaw Rank: 145  |  DOM RK (PUCKIN AROUND): 83
Seth Jones,108.55,5,  KKUPFL ADP: 109.12  |  Elite Prospects Rank: 102.0  |  Steve Laidlaw Rank: 106  |  DOM RK (PUCKIN AROUND): 110
Jeff Skinner,108.64,5,  KKUPFL ADP: 84.12  |  Elite Prospects Rank: 70.0  |  Steve Laidlaw Rank: 82  |  DOM RK (PUCKIN AROUND): 134
Jordan Binnington,111.19,4,  KKUPFL ADP: 221.95  |  Elite Prospects Rank: 188.0  |  DOM RK (PUCKIN AROUND): 43
Jared Mccann,111.68,5,  KKUPFL ADP: 106.09  |  Elite Prospects Rank: 132.0  |  Steve Laidlaw Rank: 116  |  DOM RK (PUCKIN AROUND): 110
John Gibson,114.55,4,  KKUPFL ADP: 209.49  |  Elite Prospects Rank: 187.0  |  DOM RK (PUCKIN AROUND): 55
Evgeni Malkin,115.28,5,  KKUPFL ADP: 75.06  |  Elite Prospects Rank: 73.0  |  Steve Laidlaw Rank: 29  |  DOM RK (PUCKIN AROUND): 164
Jacob Trouba,116.09,4,  KKUPFL ADP: 118.33  |  Steve Laidlaw Rank: 168  |  DOM RK (PUCKIN AROUND): 102
Owen Tippett,116.31,5,  KKUPFL ADP: 134.53  |  Elite Prospects Rank: 172.0  |  Steve Laidlaw Rank: 148  |  DOM RK (PUCKIN AROUND): 90
Phillipp Grubauer,117.0,1,  Elite Prospects Rank: 117.0
Evander Kane,117.18,5,  KKUPFL ADP: 54.52  |  Elite Prospects Rank: 152.0  |  Steve Laidlaw Rank: 60  |  DOM RK (PUCKIN AROUND): 157
Matty Beniers,118.44,5,  KKUPFL ADP: 146.86  |  Elite Prospects Rank: 95.0  |  Steve Laidlaw Rank: 179  |  DOM RK (PUCKIN AROUND): 93
Mats Zuccarello,118.99,5,  KKUPFL ADP: 122.47  |  Elite Prospects Rank: 119.0  |  Steve Laidlaw Rank: 56  |  DOM RK (PUCKIN AROUND): 133
Cole Caufield,119.27,5,  KKUPFL ADP: 69.19  |  Elite Prospects Rank: 96.0  |  Steve Laidlaw Rank: 108  |  DOM RK (PUCKIN AROUND): 151
Artturi Lehkonen,119.5,5,  KKUPFL ADP: 151.41  |  Elite Prospects Rank: 173.0  |  Steve Laidlaw Rank: 114  |  DOM RK (PUCKIN AROUND): 96
Tom Wilson,119.8,5,  KKUPFL ADP: 148.39  |  Elite Prospects Rank: 199.0  |  Steve Laidlaw Rank: 113  |  DOM RK (PUCKIN AROUND): 94
Vitek Vanecek,119.88,4,  KKUPFL ADP: 146.59  |  Elite Prospects Rank: 57.0  |  DOM RK (PUCKIN AROUND): 117
Jamie Benn,120.11,5,  KKUPFL ADP: 150.94  |  Elite Prospects Rank: 159.0  |  Steve Laidlaw Rank: 93  |  DOM RK (PUCKIN AROUND): 105
Nikolaj Ehlers,120.92,5,  KKUPFL ADP: 81.19  |  Elite Prospects Rank: 109.0  |  Steve Laidlaw Rank: 104  |  DOM RK (PUCKIN AROUND): 147
